Klucz klienta,Klucz Geograficzny,Imię,Nazwisko,Data urodzenia,Stan cywilny,Płeć,Ilość dzieci
12167.0,637.0,Sebastian,Stewart,1962-09-21 00:00:00,S,M,1.0
12168.0,614.0,Hunter,Jackson,1961-02-09 00:00:00,M,M,5.0
12169.0,312.0,Abigail,Howard,1961-11-16 00:00:00,S,F,1.0
12170.0,325.0,Sara,Reed,1961-01-07 00:00:00,M,F,1.0
12171.0,335.0,Alyssa,Cooper,1961-02-03 00:00:00,S,F,1.0
12172.0,345.0,Eduardo,Alexander,1961-03-05 00:00:00,S,M,1.0
12173.0,345.0,Dalton,Edwards,1961-09-12 00:00:00,M,M,1.0
12174.0,374.0,Charles,Phillips,1961-05-07 00:00:00,M,M,1.0
12175.0,368.0,Luke,Powell,1955-09-13 00:00:00,S,M,2.0
12176.0,548.0,Cody,James,1955-11-16 00:00:00,S,M,2.0
12177.0,59.0,Kevin,Campbell,1955-03-27 00:00:00,S,M,4.0
12178.0,547.0,Ethan,Shan,1954-05-11 00:00:00,M,M,2.0
12179.0,543.0,Alexis,Jones,1935-10-10 00:00:00,S,F,2.0
12180.0,536.0,Holly,Mehta,1936-09-17 00:00:00,S,F,2.0
12181.0,352.0,Katelyn,Sanders,1936-08-21 00:00:00,M,F,2.0
12182.0,49.0,Erin,Torres,1960-12-07 00:00:00,M,F,5.0
12183.0,66.0,Emily,Robinson,1960-10-26 00:00:00,M,F,5.0
12184.0,546.0,Isaiah,Perez,1960-12-08 00:00:00,M,M,3.0
12185.0,648.0,Kaitlyn,Patterson,1960-07-27 00:00:00,S,F,0.0
12186.0,299.0,Bryant,Srini,1960-05-12 00:00:00,S,M,0.0
12187.0,300.0,Ruben,Subram,1960-07-22 00:00:00,M,M,0.0
12188.0,307.0,Ashley,Thomas,1960-05-23 00:00:00,S,F,3.0
12189.0,338.0,Sophia,Wright,1960-02-19 00:00:00,M,F,4.0
12190.0,361.0,Justin,Gonzales,1960-12-17 00:00:00,S,M,1.0
12191.0,383.0,Melissa,Washington,1954-04-10 00:00:00,M,F,2.0
12192.0,609.0,Jocelyn,Hayes,1954-11-26 00:00:00,S,F,2.0
12193.0,56.0,Caleb,Simmons,1954-02-04 00:00:00,S,M,3.0
12194.0,361.0,Destiny,Foster,1953-07-17 00:00:00,S,F,3.0
12195.0,343.0,Erin,Morris,1953-11-24 00:00:00,S,F,3.0
12196.0,68.0,Alexis,Miller,1953-09-07 00:00:00,S,F,3.0
12197.0,339.0,Adam,Hernandez,1953-01-15 00:00:00,M,M,3.0
12198.0,545.0,Noah,Scott,1953-02-14 00:00:00,M,M,3.0
12199.0,644.0,Christina,Richardson,1952-05-08 00:00:00,S,F,3.0
12200.0,310.0,Rafael,Sharma,1937-07-23 00:00:00,M,M,4.0
12201.0,302.0,Mindy,Yuan,1938-08-06 00:00:00,M,F,2.0
12202.0,66.0,Xavier,Ross,1938-05-25 00:00:00,M,M,2.0
12203.0,60.0,Zachary,Hughes,1938-03-06 00:00:00,M,M,2.0
12204.0,536.0,Bradley,Jai,1938-02-02 00:00:00,M,M,2.0
12205.0,301.0,Madison,Long,1938-10-02 00:00:00,S,F,2.0
12206.0,337.0,Sierra,Parker,1939-04-12 00:00:00,M,F,5.0
12207.0,618.0,Samuel,Hill,1940-06-20 00:00:00,S,M,4.0
12208.0,609.0,Dominique,Sanchez,1940-02-19 00:00:00,M,F,2.0
12209.0,298.0,Mindy,Jai,1940-06-26 00:00:00,M,F,2.0
12210.0,247.0,Alan,He,1978-09-25 00:00:00,M,M,0.0
12211.0,206.0,Victor,Romero,1974-02-27 00:00:00,M,M,0.0
12212.0,209.0,Shawna,Xie,1969-05-19 00:00:00,M,F,0.0
12213.0,159.0,Alejandro,Lal,1963-02-02 00:00:00,M,M,1.0
12214.0,243.0,Julie,Raje,1962-09-20 00:00:00,M,F,1.0
12215.0,254.0,Karla,She,1962-12-14 00:00:00,M,F,1.0
12216.0,258.0,Gerald,Rodriguez,1962-04-02 00:00:00,M,M,1.0
12217.0,209.0,Kyle,Roberts,1961-07-03 00:00:00,M,M,1.0
12218.0,124.0,Mitchell,Xu,1961-11-26 00:00:00,M,M,1.0
12219.0,188.0,Kurt,Nara,1961-04-14 00:00:00,M,M,1.0
12220.0,217.0,Virginia,Sara,1961-01-16 00:00:00,M,F,1.0
12221.0,208.0,Brandi,Ruiz,1961-01-09 00:00:00,M,F,1.0
12222.0,248.0,Jenny,Xu,1961-03-20 00:00:00,M,F,1.0
12223.0,166.0,Felicia,Vazquez,1961-02-19 00:00:00,M,F,1.0
12224.0,243.0,Tristan,Henderson,1935-09-18 00:00:00,M,M,1.0
12225.0,173.0,Kathleen,Ortega,1958-11-02 00:00:00,M,F,1.0
12226.0,120.0,Faith,Ward,1957-04-10 00:00:00,M,F,1.0
12227.0,241.0,Kelsey,Raje,1957-08-11 00:00:00,M,F,1.0
12228.0,125.0,Mayra,Martinez,1957-08-26 00:00:00,M,F,1.0
12229.0,149.0,Kari,Gomez,1956-11-17 00:00:00,M,F,2.0
12230.0,132.0,Wesley,Zheng,1956-02-12 00:00:00,M,M,2.0
12231.0,161.0,Isabelle,Patterson,1955-03-19 00:00:00,S,F,2.0
12232.0,160.0,Sean,Hernandez,1955-04-14 00:00:00,S,M,2.0
12233.0,254.0,Jerry,Yuan,1955-05-09 00:00:00,M,M,2.0
12234.0,211.0,Clarence,Zeng,1954-02-25 00:00:00,M,M,2.0
12235.0,235.0,Donna,Rai,1938-05-26 00:00:00,M,F,1.0
12236.0,132.0,Kendra,Gill,1941-06-06 00:00:00,M,F,1.0
12237.0,133.0,Ruth,Madan,1941-05-11 00:00:00,M,F,1.0
12238.0,172.0,Monica,Raman,1941-07-28 00:00:00,M,F,1.0
12239.0,254.0,Alberto,Ramos,1942-06-01 00:00:00,M,M,1.0
12240.0,8.0,Clayton,Sharma,1980-12-04 00:00:00,S,M,0.0
12241.0,19.0,Kristine,Sandberg,1979-11-06 00:00:00,S,F,0.0
12242.0,29.0,Gilbert,Liang,1979-02-04 00:00:00,S,M,0.0
12243.0,34.0,Kristy,Rubio,1980-05-18 00:00:00,S,F,0.0
12244.0,14.0,Amy,Huang,1980-11-22 00:00:00,M,F,0.0
12245.0,14.0,Francisco,Gonzalez,1978-11-26 00:00:00,S,M,0.0
12246.0,36.0,Shawn,Luo,1979-10-12 00:00:00,M,M,1.0
12247.0,3.0,Brandy,Raman,1979-10-18 00:00:00,S,F,0.0
12248.0,34.0,Devin,Taylor,1978-03-14 00:00:00,S,M,1.0
12249.0,8.0,Jessie,Cai,1978-09-16 00:00:00,M,M,0.0
12250.0,20.0,Andrea,Collins,1977-04-08 00:00:00,S,F,1.0
12251.0,22.0,Troy,Suri,1977-04-09 00:00:00,M,M,0.0
12252.0,21.0,Omar,Liu,1977-10-01 00:00:00,M,M,0.0
12253.0,12.0,Jenny,Sun,1977-02-14 00:00:00,S,F,0.0
12254.0,222.0,Calvin,Deng,1943-02-26 00:00:00,S,M,1.0
12255.0,180.0,Robyn,Alvarez,1961-08-06 00:00:00,S,F,1.0
12256.0,212.0,Wendy,Ramos,1961-10-23 00:00:00,M,F,1.0
12257.0,123.0,Ross,Ruiz,1961-04-06 00:00:00,M,M,4.0
12258.0,144.0,Jamie,Li,1961-09-27 00:00:00,M,F,4.0
12259.0,230.0,Cindy,Madan,1961-04-16 00:00:00,M,F,4.0
12260.0,236.0,Melinda,Romero,1961-05-05 00:00:00,M,F,4.0
12261.0,186.0,Kaitlin,Sanchez,1960-10-26 00:00:00,M,F,1.0
12262.0,234.0,Morgan,Sanchez,1960-05-22 00:00:00,M,F,1.0
12263.0,259.0,Emmanuel,Garcia,1960-03-15 00:00:00,S,M,1.0
12264.0,260.0,Bruce,Ashe,1960-02-21 00:00:00,S,M,1.0
12265.0,219.0,Alan,Guo,1959-07-03 00:00:00,S,M,1.0
12266.0,160.0,Tiffany,Lin,1959-03-17 00:00:00,M,F,2.0
12267.0,211.0,Clifford,Garcia,1958-05-10 00:00:00,S,M,2.0
12268.0,138.0,Edwin,Shan,1958-05-02 00:00:00,M,M,1.0
12269.0,185.0,Warren,Zheng,1960-06-13 00:00:00,M,M,3.0
12270.0,153.0,Ebony,Ramos,1960-09-09 00:00:00,S,F,3.0
12271.0,251.0,Tyrone,Hernandez,1959-09-16 00:00:00,M,M,0.0
12272.0,243.0,Justin,Alexander,1959-12-10 00:00:00,M,M,3.0
12273.0,121.0,Nelson,Carlson,1958-10-14 00:00:00,M,M,1.0
12274.0,203.0,Javier,Torres,1970-09-26 00:00:00,S,M,2.0
12275.0,125.0,Adriana,Madan,1970-06-11 00:00:00,S,F,0.0
12276.0,123.0,Alisha,Shan,1970-07-13 00:00:00,M,F,0.0
12277.0,237.0,Beth,Ortega,1969-04-22 00:00:00,S,F,2.0
12278.0,130.0,Meredith,Johnsen,1969-01-06 00:00:00,S,F,2.0
12279.0,203.0,Mathew,Suarez,1970-06-21 00:00:00,M,M,0.0
12280.0,179.0,Theresa,Alvarez,1970-06-08 00:00:00,M,F,0.0
12281.0,263.0,Janelle,Sanchez,1970-04-23 00:00:00,M,F,0.0
12282.0,276.0,Nicolas,Tang,1970-01-07 00:00:00,S,M,0.0
12283.0,231.0,Todd,Zeng,1969-08-10 00:00:00,S,M,0.0
12284.0,233.0,Cristina,Beck,1969-10-02 00:00:00,M,F,0.0
12285.0,221.0,Bethany,Chande,1969-11-28 00:00:00,S,F,1.0
12286.0,265.0,Nathan,Jenkins,1969-09-06 00:00:00,S,M,0.0
12287.0,241.0,Andre,Arun,1952-01-01 00:00:00,S,M,3.0
12288.0,265.0,Sara,Brooks,1968-03-24 00:00:00,M,F,2.0
12289.0,269.0,Joseph,Taylor,1968-03-23 00:00:00,S,M,2.0
12290.0,187.0,Kaylee,Morris,1968-04-25 00:00:00,S,F,2.0
12291.0,115.0,Johnathan,Suri,1944-04-19 00:00:00,S,M,5.0
12292.0,229.0,Nicolas,Kumar,1944-03-24 00:00:00,M,M,3.0
12293.0,233.0,Tammy,Garcia,1944-05-17 00:00:00,M,F,3.0
12294.0,254.0,Shane,Kovar,1944-12-01 00:00:00,M,M,3.0
12295.0,216.0,Dwayne,Gomez,1945-03-21 00:00:00,S,M,3.0
12296.0,211.0,Francisco,Sara,1945-02-15 00:00:00,M,M,5.0
12297.0,131.0,Felicia,Blanco,1945-01-08 00:00:00,S,F,5.0
12298.0,171.0,Crystal,Zeng,1945-05-21 00:00:00,S,F,5.0
12299.0,274.0,Walter,Serrano,1945-06-10 00:00:00,M,M,3.0
12300.0,180.0,Adriana,Gonzalez,1946-07-18 00:00:00,S,F,5.0
12301.0,223.0,Nichole,Nara,1946-12-05 00:00:00,S,F,2.0
12302.0,131.0,Kevin,Coleman,1946-03-02 00:00:00,M,M,2.0
12303.0,250.0,Kristi,Alvarez,1946-04-16 00:00:00,M,F,4.0
12304.0,253.0,Alejandro,Zhou,1946-06-05 00:00:00,S,M,4.0
12305.0,234.0,Xavier,Bailey,1954-07-06 00:00:00,M,M,4.0
12306.0,120.0,Logan,Parker,1953-06-06 00:00:00,M,M,4.0
12307.0,226.0,Brad,She,1954-11-13 00:00:00,M,M,4.0
12308.0,184.0,Margaret,He,1954-04-25 00:00:00,M,F,3.0
12309.0,235.0,Omar,Raje,1954-10-05 00:00:00,S,M,3.0
12310.0,239.0,Stacy,Munoz,1954-07-11 00:00:00,S,F,3.0
12311.0,255.0,Stanley,Weber,1954-06-19 00:00:00,S,M,4.0
12312.0,196.0,Jake,Zhao,1953-11-10 00:00:00,M,M,3.0
12313.0,199.0,Jaime,Chande,1953-06-05 00:00:00,S,M,3.0
12314.0,119.0,Jill,Suarez,1953-09-20 00:00:00,M,F,2.0
12315.0,246.0,Ann,Rodriguez,1953-09-19 00:00:00,M,F,4.0
12316.0,255.0,Alejandro,Luo,1953-11-25 00:00:00,M,M,5.0
12317.0,262.0,Carl,She,1953-09-24 00:00:00,M,M,2.0
12318.0,271.0,Kristina,Schmidt,1953-05-03 00:00:00,M,F,0.0
12319.0,115.0,Shannon,Ye,1952-07-11 00:00:00,M,F,4.0
12320.0,233.0,Cheryl,Alvarez,1952-06-17 00:00:00,S,F,4.0
12321.0,211.0,Rosa,Hu,1951-02-15 00:00:00,M,F,5.0
12322.0,211.0,Kari,Mehta,1951-08-02 00:00:00,M,F,4.0
12323.0,219.0,Lawrence,Alonso,1951-01-15 00:00:00,M,M,4.0
12324.0,147.0,Dale,Lal,1951-02-27 00:00:00,S,M,4.0
12325.0,244.0,Gloria,Martin,1951-03-18 00:00:00,M,F,4.0
12326.0,279.0,Glenn,Zhou,1951-02-03 00:00:00,S,M,0.0
12327.0,156.0,Edwin,Liang,1950-01-18 00:00:00,S,M,3.0
12328.0,250.0,Eugene,Zhao,1950-03-18 00:00:00,S,M,4.0
12329.0,278.0,Bonnie,Shan,1950-10-23 00:00:00,S,F,0.0
12330.0,144.0,Preston,Raman,1949-06-21 00:00:00,M,M,3.0
12331.0,185.0,Meagan,Chandra,1948-07-17 00:00:00,S,F,5.0
12332.0,193.0,Andres,Nara,1948-08-10 00:00:00,M,M,4.0
12333.0,190.0,Terrance,Rodriguez,1948-11-18 00:00:00,M,M,4.0
12334.0,250.0,Roy,Jimenez,1948-08-20 00:00:00,M,M,5.0
12335.0,267.0,Francisco,Ashe,1948-02-23 00:00:00,S,M,3.0
12336.0,261.0,Wyatt,Price,1947-07-09 00:00:00,S,M,5.0
12337.0,6.0,Dustin,Goldstein,1975-10-09 00:00:00,S,M,0.0
12338.0,38.0,Monica,Vance,1976-07-08 00:00:00,S,F,0.0
12339.0,29.0,Clayton,Jai,1976-07-08 00:00:00,S,M,0.0
12340.0,21.0,Stacy,Diaz,1976-11-05 00:00:00,S,F,0.0
12341.0,5.0,Katie,Kumar,1976-09-09 00:00:00,M,F,0.0
12342.0,18.0,Morgan,Young,1975-03-09 00:00:00,M,F,0.0
12343.0,9.0,Gloria,Ruiz,1974-06-04 00:00:00,M,F,0.0
12344.0,3.0,Dominique,Perez,1975-06-02 00:00:00,S,F,0.0
12345.0,27.0,Alison,Raje,1975-06-27 00:00:00,S,F,0.0
12346.0,15.0,Wesley,Gao,1975-05-22 00:00:00,S,M,0.0
12347.0,40.0,Summer,Madan,1975-02-21 00:00:00,M,F,0.0
12348.0,6.0,Jimmy,Vazquez,1974-02-24 00:00:00,M,M,0.0
12349.0,15.0,Lacey,Yuan,1974-07-26 00:00:00,S,F,0.0
12350.0,34.0,Logan,Hernandez,1973-02-25 00:00:00,M,M,0.0
12351.0,39.0,Cara,Zhang,1973-10-02 00:00:00,M,F,0.0
12352.0,12.0,Ramon,Zhang,1973-03-05 00:00:00,M,M,0.0
12353.0,24.0,Joe,Ramos,1973-10-20 00:00:00,M,M,0.0
12354.0,34.0,Lance,Ortega,1973-08-07 00:00:00,M,M,0.0
12355.0,19.0,Monique,Ortega,1973-03-23 00:00:00,S,F,0.0
12356.0,13.0,Julia,Wood,1971-08-22 00:00:00,S,F,0.0
12357.0,29.0,Susan,Lu,1971-04-07 00:00:00,S,F,0.0
12358.0,9.0,Lacey,Raje,1970-02-26 00:00:00,M,F,0.0
12359.0,9.0,Veronica,Raman,1970-02-19 00:00:00,M,F,5.0
12360.0,12.0,Mario,Goel,1971-07-26 00:00:00,S,M,0.0
12361.0,22.0,Dana,Diaz,1971-04-01 00:00:00,M,F,4.0
12362.0,335.0,Thomas,Harrison,1941-07-06 00:00:00,S,M,5.0
12363.0,51.0,Kayla,Thompson,1941-12-25 00:00:00,M,F,2.0
12364.0,632.0,Erin,Rogers,1941-10-28 00:00:00,M,F,2.0
12365.0,611.0,Alex,Evans,1942-02-12 00:00:00,M,M,5.0
12366.0,607.0,Stephanie,Cox,1942-07-10 00:00:00,M,F,5.0
12367.0,243.0,Trinity,Townsend,1973-08-22 00:00:00,S,F,0.0
12368.0,184.0,Rodney,Rubio,1973-06-22 00:00:00,S,M,0.0
12369.0,36.0,Terrence,Lal,1963-10-06 00:00:00,S,M,4.0
12370.0,15.0,Preston,Perez,1963-06-27 00:00:00,M,M,3.0
12371.0,14.0,Stefanie,Subram,1963-02-14 00:00:00,S,F,3.0
12372.0,22.0,Darren,Prasad,1963-09-18 00:00:00,S,M,3.0
12373.0,209.0,Isaac,Gray,1974-08-06 00:00:00,S,M,0.0
12374.0,185.0,Marie,Kapoor,1980-03-28 00:00:00,S,F,0.0
12375.0,226.0,Jarrod,Raman,1980-02-24 00:00:00,S,M,0.0
12376.0,254.0,Holly,Perez,1980-04-01 00:00:00,S,F,0.0
12377.0,155.0,Christopher,Miller,1980-03-14 00:00:00,S,M,0.0
12378.0,121.0,Brianna,Sanchez,1979-08-20 00:00:00,S,F,0.0
12379.0,147.0,Bridget,Chande,1978-08-19 00:00:00,S,F,0.0
12380.0,231.0,Omar,Yuan,1974-03-07 00:00:00,S,M,0.0
12381.0,251.0,Johnny,Lal,1974-02-17 00:00:00,M,M,1.0
12382.0,252.0,Tamara,Chen,1972-11-11 00:00:00,S,F,0.0
12383.0,197.0,Albert,Gomez,1973-04-20 00:00:00,S,M,0.0
12384.0,168.0,Jacquelyn,Gutierrez,1973-10-01 00:00:00,M,F,1.0
12385.0,229.0,Tara,Raji,1973-03-27 00:00:00,M,F,1.0
12386.0,117.0,Katherine,Perry,1972-04-08 00:00:00,S,F,0.0
12387.0,190.0,Meredith,Vazquez,1972-12-27 00:00:00,S,F,0.0
12388.0,168.0,Casey,Kumar,1972-07-19 00:00:00,S,F,0.0
12389.0,215.0,Albert,Jiménez,1972-07-06 00:00:00,S,M,0.0
12390.0,140.0,Denise,Martinez,1972-09-17 00:00:00,S,F,1.0
12391.0,241.0,Olivia,Kelly,1972-02-24 00:00:00,S,F,2.0
12392.0,237.0,Nichole,Nath,1971-07-26 00:00:00,S,F,0.0
12393.0,223.0,Brenda,Sai,1971-07-16 00:00:00,S,F,0.0
12394.0,268.0,Erika,Serrano,1971-03-13 00:00:00,S,F,0.0
12395.0,207.0,Kyle,Carter,1971-04-25 00:00:00,S,M,0.0
12396.0,120.0,Susan,Yang,1971-04-14 00:00:00,S,F,0.0
12397.0,173.0,Shaun,Chapman,1970-03-14 00:00:00,S,M,2.0
12398.0,187.0,Ashley,Clark,1971-07-12 00:00:00,S,F,2.0
12399.0,156.0,Henry,Chapman,1971-09-12 00:00:00,S,M,2.0
12400.0,144.0,Andy,Martin,1971-11-12 00:00:00,S,M,2.0
12401.0,120.0,Kimberly,Rivera,1971-05-09 00:00:00,S,F,2.0
12402.0,255.0,Albert,Moreno,1971-03-15 00:00:00,S,M,2.0
12403.0,273.0,Henry,Young,1971-06-18 00:00:00,S,M,2.0
12404.0,278.0,Krystal,Liang,1971-08-10 00:00:00,S,F,2.0
12405.0,261.0,Cole,Sanchez,1970-09-19 00:00:00,S,M,2.0
12406.0,119.0,Ross,Gutierrez,1970-01-22 00:00:00,S,M,0.0
12407.0,139.0,Shawn,Raji,1970-08-27 00:00:00,S,M,0.0
12408.0,175.0,Jon,Lu,1970-02-05 00:00:00,S,M,0.0
12409.0,368.0,Savannah,Hill,1975-03-23 00:00:00,S,F,3.0
12410.0,300.0,Mariah,Richardson,1975-12-06 00:00:00,S,F,3.0
12411.0,311.0,Kevin,Alexander,1975-10-02 00:00:00,S,M,3.0
12412.0,315.0,Mackenzie,Wright,1930-10-20 00:00:00,M,F,1.0
12413.0,631.0,James,Gonzales,1966-03-07 00:00:00,S,M,0.0
12414.0,546.0,Ethan,Lal,1966-06-21 00:00:00,S,M,0.0
12415.0,552.0,Brianna,Richardson,1966-11-02 00:00:00,S,F,0.0
12416.0,298.0,Veronica,Martinez,1966-08-14 00:00:00,S,F,0.0
12417.0,307.0,Alexis,Bryant,1966-11-25 00:00:00,S,F,0.0
12418.0,539.0,Robert,Hernandez,1953-10-24 00:00:00,S,M,2.0
12419.0,611.0,Destiny,Bell,1953-06-05 00:00:00,M,F,1.0
12420.0,545.0,Spencer,Hayes,1953-08-20 00:00:00,M,M,1.0
12421.0,345.0,Cameron,Hughes,1953-03-12 00:00:00,M,M,1.0
12422.0,627.0,Hailey,Evans,1953-10-23 00:00:00,M,F,1.0
12423.0,631.0,Sarah,Thompson,1954-04-25 00:00:00,S,F,3.0
12424.0,638.0,Rebecca,Mitchell,1954-09-24 00:00:00,M,F,1.0
12425.0,644.0,Brandon,White,1954-03-05 00:00:00,M,M,1.0
12426.0,334.0,Cody,Cox,1954-09-23 00:00:00,M,M,1.0
12427.0,359.0,Kimberly,Stewart,1954-02-08 00:00:00,M,F,1.0
12428.0,361.0,Sean,Morris,1955-02-07 00:00:00,M,M,1.0
12429.0,311.0,Melvin,Black,1955-11-27 00:00:00,M,M,1.0
12430.0,66.0,Kaitlyn,Thompson,1955-04-01 00:00:00,M,F,1.0
12431.0,66.0,Wyatt,Thomas,1955-03-21 00:00:00,M,M,1.0
12432.0,325.0,Nathan,Clark,1955-07-25 00:00:00,M,M,1.0
12433.0,361.0,Antonio,Price,1955-07-20 00:00:00,M,M,1.0
12434.0,642.0,Thomas,Kumar,1955-03-09 00:00:00,M,M,1.0
12435.0,297.0,Christy,Zhou,1955-10-10 00:00:00,M,F,1.0
12436.0,612.0,Albert,Diaz,1955-06-18 00:00:00,M,M,1.0
12437.0,548.0,Jeremy,Young,1955-06-15 00:00:00,M,M,1.0
12438.0,310.0,Bailey,Rogers,1955-10-19 00:00:00,S,F,5.0
12439.0,536.0,Megan,Bennett,1956-05-26 00:00:00,M,F,1.0
12440.0,301.0,Francisco,Chandra,1956-10-12 00:00:00,M,M,1.0
12441.0,299.0,Trevor,Simmons,1957-11-21 00:00:00,M,M,1.0
12442.0,301.0,Allison,Richardson,1957-08-04 00:00:00,M,F,1.0
12443.0,301.0,Garrett,James,1957-05-22 00:00:00,M,M,1.0
12444.0,53.0,Mackenzie,Phillips,1957-04-22 00:00:00,M,F,1.0
12445.0,546.0,Cameron,Taylor,1957-03-27 00:00:00,M,M,1.0
12446.0,331.0,Jasmine,Hall,1957-08-03 00:00:00,M,F,1.0
12447.0,60.0,Carson,Hayes,1957-10-24 00:00:00,M,M,1.0
12448.0,543.0,Hailey,Cox,1958-05-20 00:00:00,S,F,4.0
12449.0,60.0,Dylan,Brown,1958-03-09 00:00:00,S,M,4.0
12450.0,329.0,Cody,Cook,1958-09-23 00:00:00,M,M,4.0
12451.0,68.0,Anna,Simmons,1958-08-10 00:00:00,S,F,4.0
12452.0,641.0,Sean,Sanchez,1958-11-24 00:00:00,M,M,4.0
12453.0,552.0,Madison,Bennett,1958-05-10 00:00:00,S,F,4.0
12454.0,611.0,Samuel,Griffin,1959-03-02 00:00:00,M,M,4.0
12455.0,339.0,Benjamin,Lewis,1959-04-10 00:00:00,M,M,4.0
12456.0,612.0,Thomas,Chen,1959-08-16 00:00:00,M,M,4.0
12457.0,536.0,Misty,Rai,1959-09-02 00:00:00,S,F,4.0
12458.0,155.0,Veronica,Sanchez,1968-05-27 00:00:00,M,F,1.0
12459.0,260.0,Stefanie,Rodriguez,1968-09-13 00:00:00,S,F,1.0
12460.0,257.0,Dominique,Malhotra,1968-11-23 00:00:00,S,F,1.0
12461.0,147.0,Ruth,Suri,1968-02-28 00:00:00,M,F,0.0
12462.0,178.0,Levi,Suri,1968-06-11 00:00:00,M,M,0.0
12463.0,236.0,Todd,Huang,1968-11-23 00:00:00,M,M,0.0
12464.0,220.0,Jared,Cook,1967-10-15 00:00:00,S,M,3.0
12465.0,239.0,Cassandra,Patel,1967-02-23 00:00:00,M,F,1.0
12466.0,221.0,Willie,He,1967-04-26 00:00:00,M,M,1.0
12467.0,196.0,Jennifer,Jones,1967-04-07 00:00:00,S,F,1.0
12468.0,200.0,Wayne,Nath,1967-10-25 00:00:00,M,M,1.0
12469.0,160.0,Shane,Srini,1966-08-21 00:00:00,M,M,1.0
12470.0,164.0,Barbara,He,1966-02-06 00:00:00,M,F,1.0
12471.0,155.0,Lacey,Zeng,1967-05-14 00:00:00,M,F,0.0
12472.0,215.0,Jeffery,Zhang,1966-09-09 00:00:00,M,M,1.0
12473.0,277.0,Sergio,Sai,1966-11-15 00:00:00,M,M,1.0
12474.0,226.0,Tammy,Chandra,1966-12-22 00:00:00,M,F,1.0
12475.0,161.0,Logan,Carter,1965-03-25 00:00:00,S,M,4.0
12476.0,260.0,Rodney,Jimenez,1965-02-06 00:00:00,S,M,2.0
12477.0,197.0,Robin,Gill,1965-12-23 00:00:00,M,F,2.0
12478.0,155.0,Ruben,Mehta,1965-02-17 00:00:00,S,M,2.0
12479.0,131.0,Priscilla,Tang,1965-05-12 00:00:00,M,F,1.0
12480.0,187.0,Meredith,Alvarez,1964-04-16 00:00:00,S,F,5.0
12481.0,152.0,Victor,Diaz,1964-09-07 00:00:00,S,M,5.0
12482.0,225.0,Jerome,Browning,1964-03-06 00:00:00,S,M,3.0
12483.0,189.0,Amanda,Perez,1964-04-04 00:00:00,S,F,2.0
12484.0,147.0,Lori,Suarez,1964-04-03 00:00:00,S,F,2.0
12485.0,180.0,Veronica,Subram,1964-03-25 00:00:00,S,F,3.0
12486.0,274.0,Kristen,Ye,1964-02-10 00:00:00,S,F,3.0
12487.0,135.0,Willie,Zhu,1964-04-06 00:00:00,S,M,3.0
12488.0,208.0,Jay,Garcia,1963-05-12 00:00:00,S,M,3.0
18445.0,7.0,Colin,Li,1947-11-21 00:00:00,M,M,4.0
18446.0,7.0,Larry,Ramos,1947-02-18 00:00:00,M,M,4.0
18447.0,5.0,Renee,Ortega,1948-09-24 00:00:00,M,F,2.0
18448.0,337.0,Jennifer,Bailey,1978-01-02 00:00:00,M,F,0.0
18449.0,49.0,Derrick,Ramos,1977-09-13 00:00:00,M,M,0.0
18450.0,10.0,Willie,Shen,1948-08-23 00:00:00,M,M,2.0
18451.0,38.0,Dale,Pal,1948-05-08 00:00:00,M,M,2.0
18452.0,32.0,Bruce,Martinez,1948-06-12 00:00:00,M,M,3.0
18453.0,539.0,Caroline,Patterson,1977-06-02 00:00:00,S,F,0.0
18454.0,301.0,George,Perez,1977-11-23 00:00:00,S,M,0.0
18455.0,312.0,Alejandro,Wu,1977-09-25 00:00:00,M,M,0.0
18456.0,326.0,Timothy,Bailey,1977-09-05 00:00:00,S,M,0.0
18457.0,19.0,Olivia,White,1950-01-16 00:00:00,M,F,3.0
18458.0,35.0,Gregory,She,1950-04-12 00:00:00,S,M,3.0
18459.0,311.0,Toni,Sai,1980-01-11 00:00:00,S,F,0.0
18460.0,368.0,Faith,Butler,1980-04-09 00:00:00,S,F,0.0
18461.0,16.0,Tina,Martinez,1952-07-14 00:00:00,M,F,3.0
18462.0,39.0,Clarence,Zhu,1952-01-18 00:00:00,M,M,3.0
18463.0,5.0,Adriana,Suri,1952-07-11 00:00:00,M,F,3.0
18464.0,10.0,Toni,Suri,1952-09-22 00:00:00,M,F,3.0
18465.0,39.0,Jamie,Yang,1952-02-22 00:00:00,S,F,3.0
18466.0,30.0,Joy,Gutierrez,1953-03-12 00:00:00,M,F,2.0
18467.0,23.0,Darren,Townsend,1953-11-24 00:00:00,S,M,3.0
18468.0,4.0,Joel,Sanchez,1953-05-04 00:00:00,S,M,3.0
18469.0,35.0,Robyn,Rubio,1954-03-10 00:00:00,S,F,2.0
18470.0,36.0,Jennifer,Taylor,1954-10-19 00:00:00,S,F,2.0
18471.0,612.0,Paige,Stewart,1975-02-17 00:00:00,S,F,0.0
18472.0,633.0,Hannah,Ross,1975-06-04 00:00:00,S,F,0.0
18473.0,331.0,Nathaniel,Rogers,1975-05-27 00:00:00,M,M,0.0
18474.0,337.0,James,Smith,1975-07-11 00:00:00,M,M,0.0
18475.0,648.0,Natalie,Brown,1974-05-26 00:00:00,S,F,0.0
